subj,response,rt,version
18,5,2566,4
18,1,1976,4
18,1,1969,4
18,2,2026,4
18,2,1747,4
18,3,2186,4
18,1,2233,4
18,6,1784,4
18,1,1918,4
18,5,2631,4
18,5,2296,4
18,7,7439,4
18,1,2422,4
18,2,2365,4
18,5,1901,4
18,5,1775,4
18,5,2789,4
18,5,2514,4
18,4,2021,4
18,6,2834,4
18,6,2363,4
18,3,2022,4
18,5,2103,4
18,5,1378,4
18,2,1762,4
18,5,2029,4
18,5,1485,4
18,5,3451,4
18,2,2204,4
18,2,23457,4
18,2,3196,4
18,3,2570,4
18,1,2158,4
18,6,2366,4
18,6,4421,4
18,7,3067,4
18,3,3042,4
18,7,2030,4
18,4,2371,4
18,4,2661,4
18,4,2623,4
18,5,2197,4
18,4,2625,4
18,7,2010,4
18,6,1835,4
18,4,1824,4
18,4,2170,4
18,4,2142,4
18,3,3548,4
18,4,1711,4
18,2,2806,4
18,1,2703,4
18,3,1857,4
18,3,1537,4
18,4,2262,4
18,6,2873,4
18,1,2269,4
18,2,2080,4
18,7,2514,4
18,2,2793,4
18,2,6674,4
18,2,6033,4
18,2,2856,4
18,2,2766,4
18,6,2201,4
18,1,1601,4
18,1,1977,4
18,6,2163,4
18,1,2212,4
18,2,2963,4
18,2,2487,4
18,3,2481,4
18,3,1911,4
18,5,2583,4
18,1,2628,4
18,2,1777,4
18,5,1976,4
18,5,2262,4
18,4,2342,4
18,5,2034,4
18,2,2248,4
18,6,3239,4
18,6,2045,4
18,2,1645,4
18,7,1955,4
18,4,2177,4
18,1,2969,4
18,6,2321,4
18,6,2308,4
18,1,1425,4
18,4,2042,4
19,4,5783,4
19,6,20289,4
19,2,2953,4
19,4,2205,4
19,2,1532,4
19,2,2278,4
19,4,2516,4
19,2,1627,4
19,2,2200,4
19,2,2330,4
19,3,1931,4
19,5,2429,4
19,6,1565,4
19,2,2664,4
19,4,1810,4
19,2,1374,4
19,4,2596,4
19,2,1480,4
19,3,1559,4
19,3,1335,4
19,6,3065,4
19,5,1877,4
19,5,1735,4
19,4,1620,4
19,5,1168,4
19,3,1688,4
19,6,1702,4
19,6,1759,4
19,1,2530,4
19,3,1583,4
19,5,9198,4
19,2,5122,4
19,2,1649,4
19,6,1872,4
19,5,1308,4
19,7,1407,4
19,6,1223,4
19,5,1393,4
19,6,1011,4
19,7,1361,4
19,6,1046,4
19,5,1044,4
19,5,1854,4
19,5,1077,4
19,5,1054,4
19,3,1875,4
19,2,1479,4
19,3,1783,4
19,5,1083,4
19,3,1783,4
19,3,3046,4
19,5,447,4
19,5,2247,4
19,3,1907,4
19,5,1242,4
19,5,1404,4
19,5,1486,4
19,3,1437,4
19,5,986,4
19,2,1117,4
19,3,489,4
19,3,5153,4
19,4,3990,4
19,7,1923,4
19,2,2665,4
19,2,1006,4
19,2,744,4
19,2,858,4
19,2,812,4
19,2,793,4
19,2,1050,4
19,2,996,4
19,3,1325,4
19,2,1067,4
19,5,1524,4
19,2,1105,4
19,6,1409,4
19,2,1628,4
19,5,1284,4
19,2,955,4
19,2,831,4
19,2,693,4
19,6,1512,4
19,2,587,4
19,6,1098,4
19,2,901,4
19,6,907,4
19,6,1199,4
19,6,1480,4
19,6,1033,4
19,2,1307,4
19,7,1527,4
20,1,4745,4
20,6,3082,4
20,2,3735,4
20,7,3392,4
20,4,2303,4
20,2,2576,4
20,4,6247,4
20,2,2495,4
20,1,2088,4
20,1,2127,4
20,4,4199,4
20,2,2656,4
20,4,3240,4
20,1,3631,4
20,3,2456,4
20,1,2135,4
20,1,1792,4
20,3,2464,4
20,4,1768,4
20,4,1256,4
20,2,2911,4
20,4,5746,4
20,2,3200,4
20,4,2584,4
20,5,1632,4
20,1,3304,4
20,5,2495,4
20,6,2792,4
20,3,3527,4
20,3,2848,4
20,4,112644,4
20,1,2777,4
20,4,2157,4
20,7,2487,4
20,3,1824,4
20,6,2559,4
20,7,1672,4
20,5,2104,4
20,7,1791,4
20,7,871,4
20,6,2624,4
20,6,2039,4
20,7,1479,4
20,5,1455,4
20,7,1752,4
20,7,2072,4
20,6,1488,4
20,7,1335,4
20,5,1999,4
20,3,2584,4
20,6,1431,4
20,5,2615,4
20,5,1831,4
20,6,1530,4
20,7,1296,4
20,7,1136,4
20,7,1096,4
20,3,1784,4
20,3,1807,4
20,3,1055,4
20,1,2608,4
20,4,3103,4
20,7,3991,4
20,7,1184,4
20,1,1552,4
20,7,1839,4
20,6,1550,4
20,3,1783,4
20,3,1288,4
20,7,1775,4
20,1,1975,4
20,3,2815,4
20,2,1551,4
20,6,2552,4
20,6,1720,4
20,1,1583,4
20,2,1895,4
20,2,1264,4
20,2,1455,4
20,4,1671,4
20,4,1327,4
20,3,2303,4
20,6,3712,4
20,6,1528,4
20,5,1727,4
20,1,1687,4
20,1,1266,4
20,1,952,4
20,3,1544,4
20,6,3468,4
20,5,1527,4
20,5,1656,4
21,7,4688,4
21,7,1495,4
21,1,2638,4
21,7,2563,4
21,1,1339,4
21,1,1568,4
21,6,5701,4
21,1,1731,4
21,1,1347,4
21,1,1154,4
21,1,906,4
21,1,1248,4
21,1,843,4
21,1,1069,4
21,1,989,4
21,1,1523,4
21,1,957,4
21,1,2096,4
21,1,1079,4
21,1,1107,4
21,7,2812,4
21,7,2261,4
21,1,1647,4
21,1,1069,4
21,1,705,4
21,4,1976,4
21,6,2305,4
21,7,1571,4
21,1,1333,4
21,1,795,4
21,1,4938,4
21,1,2047,4
21,1,1446,4
21,7,1634,4
21,4,1693,4
21,7,1890,4
21,7,1503,4
21,3,1848,4
21,7,1549,4
21,7,1389,4
21,7,2760,4
21,7,913,4
21,7,888,4
21,7,849,4
21,7,1684,4
21,7,1761,4
21,7,2133,4
21,7,1120,4
21,5,3011,4
21,5,1965,4
21,7,1334,4
21,4,2455,4
21,3,2643,4
21,7,1382,4
21,7,1525,4
21,7,783,4
21,6,1755,4
21,3,2075,4
21,6,2312,4
21,7,2227,4
21,4,2494,4
21,2,6202,4
21,7,2198,4
21,7,1482,4
21,1,1567,4
21,7,1745,4
21,1,734,4
21,1,1114,4
21,7,2460,4
21,1,1082,4
21,1,1071,4
21,1,1004,4
21,1,855,4
21,1,898,4
21,1,842,4
21,1,3775,4
21,1,719,4
21,1,1157,4
21,1,682,4
21,1,1568,4
21,1,1409,4
21,1,673,4
21,7,1202,4
21,7,1242,4
21,1,998,4
21,1,702,4
21,1,751,4
21,1,769,4
21,7,1583,4
21,7,855,4
21,1,1402,4
21,1,1463,4
22,1,5845,4
22,5,1829,4
22,3,1811,4
22,5,2327,4
22,2,1977,4
22,5,1910,4
22,4,2593,4
22,3,2047,4
22,2,2035,4
22,1,2197,4
22,2,2390,4
22,2,2628,4
22,3,2529,4
22,3,2082,4
22,2,1877,4
22,1,2098,4
22,1,2223,4
22,3,2655,4
22,2,2614,4
22,2,2456,4
22,5,2763,4
22,2,2303,4
22,2,2229,4
22,1,1656,4
22,1,781,4
22,2,3059,4
22,3,3121,4
22,4,3048,4
22,1,2460,4
22,3,3166,4
22,1,23203,4
22,2,2618,4
22,2,2581,4
22,4,2703,4
22,2,3057,4
22,5,2932,4
22,5,2910,4
22,3,2858,4
22,5,3249,4
22,5,1700,4
22,4,2104,4
22,5,1673,4
22,6,2469,4
22,5,2376,4
22,4,2909,4
22,5,2054,4
22,3,2669,4
22,2,2868,4
22,6,3494,4
22,5,3217,4
22,5,1575,4
22,3,2585,4
22,4,2643,4
22,3,2243,4
22,5,2613,4
22,4,2718,4
22,4,1788,4
22,3,2627,4
22,4,2825,4
22,1,2585,4
22,2,2133,4
22,1,14818,4
22,7,3672,4
22,5,2475,4
22,3,2698,4
22,5,2981,4
22,2,2865,4
22,1,2749,4
22,5,3303,4
22,3,2589,4
22,1,3114,4
22,1,2023,4
22,5,3467,4
22,2,3065,4
22,3,2210,4
22,3,2028,4
22,5,3962,4
22,2,3252,4
22,2,1831,4
22,2,2245,4
22,1,1880,4
22,1,2070,4
22,4,3715,4
22,5,2745,4
22,2,1944,4
22,1,1578,4
22,4,2811,4
22,3,2666,4
22,5,2318,4
22,1,2954,4
22,1,1429,4
22,1,1789,4
23,3,7499,4
23,3,1356,4
23,2,1697,4
23,3,10,4
23,3,1373,4
23,5,1956,4
23,3,1200,4
23,3,1246,4
23,2,1312,4
23,2,1294,4
23,2,1248,4
23,6,1353,4
23,2,1280,4
23,2,1201,4
23,2,698,4
23,2,925,4
23,2,1060,4
23,5,1286,4
23,2,1057,4
23,2,911,4
23,1,1414,4
23,1,1273,4
23,1,1286,4
23,2,831,4
23,3,3114,4
23,4,950,4
23,2,1155,4
23,2,854,4
23,2,1463,4
23,2,1621,4
23,2,111315,4
23,4,29,4
23,1,1373,4
23,7,4479,4
23,6,1128,4
23,7,1903,4
23,5,2465,4
23,7,1530,4
23,6,980,4
23,7,951,4
23,4,1830,4
23,7,1227,4
23,6,1227,4
23,7,1850,4
23,4,2339,4
23,2,1377,4
23,3,1730,4
23,3,1615,4
23,4,1024,4
23,5,1061,4
23,6,1364,4
23,3,2539,4
23,4,1077,4
23,2,1810,4
23,3,825,4
23,5,1476,4
23,6,1777,4
23,3,1538,4
23,1,2153,4
23,6,1913,4
23,1,1811,4
23,2,3151,4
23,2,2798,4
23,2,591,4
23,1,1121,4
23,4,2237,4
23,2,1613,4
23,3,2529,4
23,5,2298,4
23,3,2000,4
23,2,1375,4
23,1,1380,4
23,2,1103,4
23,5,2207,4
23,3,1149,4
23,2,932,4
23,5,2411,4
23,4,2043,4
23,3,1710,4
23,2,907,4
23,2,1206,4
23,2,1221,4
23,5,2358,4
23,1,1859,4
23,2,1482,4
23,5,1390,4
23,2,1628,4
23,1,1599,4
23,2,1754,4
23,6,2106,4
23,3,2335,4
23,7,2510,4
24,3,9049,4
24,7,2045,4
24,6,1798,4
24,7,2109,4
24,5,1688,4
24,6,4515,4
24,5,2094,4
24,4,2189,4
24,3,2169,4
24,3,2390,4
24,3,2024,4
24,3,2399,4
24,6,2972,4
24,3,2504,4
24,3,1964,4
24,3,1904,4
24,5,2870,4
24,6,2464,4
24,5,1864,4
24,2,2304,4
24,4,3112,4
24,6,3206,4
24,3,3764,4
24,3,3087,4
24,4,2921,4
24,3,2981,4
24,3,3613,4
24,5,3005,4
24,3,3798,4
24,4,2998,4
24,1,20842,4
24,2,3133,4
24,4,3186,4
24,7,3291,4
24,2,3328,4
24,5,2785,4
24,5,2530,4
24,3,3863,4
24,6,2846,4
24,5,3156,4
24,5,2419,4
24,6,2585,4
24,6,3102,4
24,6,2951,4
24,6,2678,4
24,6,2068,4
24,3,2876,4
24,3,2939,4
24,4,3191,4
24,5,2158,4
24,5,2540,4
24,4,4608,4
24,3,3109,4
24,3,2721,4
24,5,2269,4
24,5,2159,4
24,3,2956,4
24,2,2941,4
24,5,2801,4
24,4,3261,4
24,3,3036,4
24,1,25187,4
24,3,3599,4
24,5,2686,4
24,2,2392,4
24,4,3264,4
24,1,2049,4
24,2,2495,4
24,4,3192,4
24,2,3923,4
24,3,2445,4
24,1,2504,4
24,1,2018,4
24,1,2650,4
24,5,3021,4
24,1,3417,4
24,3,2710,4
24,2,3558,4
24,1,3267,4
24,4,3046,4
24,5,2851,4
24,1,2183,4
24,6,4368,4
24,4,3221,4
24,2,3066,4
24,4,2896,4
24,1,2816,4
24,3,2725,4
24,5,3172,4
24,5,1770,4
24,1,3140,4
24,1,2088,4
25,5,4098,4
25,3,2896,4
25,2,4043,4
25,2,3654,4
25,2,2685,4
25,1,4757,4
25,6,5031,4
25,4,2825,4
25,5,3660,4
25,3,2573,4
25,3,2942,4
25,3,2246,4
25,3,2203,4
25,3,3012,4
25,3,2440,4
25,3,2168,4
25,3,2524,4
25,3,2378,4
25,3,2258,4
25,3,2111,4
25,5,3474,4
25,5,3203,4
25,3,2043,4
25,3,2128,4
25,2,2320,4
25,2,3799,4
25,4,3286,4
25,6,3017,4
25,2,3828,4
25,5,4380,4
25,4,696497,4
25,4,2475,4
25,3,3920,4
25,3,3588,4
25,2,3394,4
25,2,2216,4
25,2,2638,4
25,5,2772,4
25,2,3520,4
25,2,2144,4
25,2,1958,4
25,2,2031,4
25,2,1721,4
25,2,2075,4
25,2,2566,4
25,2,1739,4
25,2,3326,4
25,2,1272,4
25,2,1471,4
25,2,1576,4
25,2,1739,4
25,5,3326,4
25,2,3597,4
25,2,2008,4
25,2,3232,4
25,2,1564,4
25,2,3609,4
25,4,2509,4
25,5,2471,4
25,2,1654,4
25,5,1743,4
25,4,80792,4
25,5,3677,4
25,2,1437,4
25,2,2601,4
25,2,2429,4
25,2,1560,4
25,2,1879,4
25,5,3224,4
25,1,2439,4
25,1,1293,4
25,1,1659,4
25,1,1416,4
25,1,1665,4
25,1,1651,4
25,1,2335,4
25,1,2178,4
25,1,1608,4
25,1,1614,4
25,1,1819,4
25,1,1146,4
25,1,2133,4
25,5,1727,4
25,5,1905,4
25,1,1573,4
25,1,1882,4
25,1,1583,4
25,1,2456,4
25,5,2282,4
25,5,1691,4
25,1,2088,4
25,3,3377,4
26,4,4110,4
26,5,2190,4
26,3,2424,4
26,5,3351,4
26,2,1782,4
26,5,3887,4
26,3,4037,4
26,2,2060,4
26,4,2044,4
26,4,1931,4
26,2,3331,4
26,3,2325,4
26,2,2199,4
26,2,3415,4
26,3,2007,4
26,3,1823,4
26,2,1687,4
26,4,2271,4
26,2,1543,4
26,2,1296,4
26,4,3535,4
26,4,1975,4
26,2,2823,4
26,2,1615,4
26,4,1996,4
26,2,1663,4
26,4,1639,4
26,4,1647,4
26,2,1295,4
26,5,3495,4
26,2,6172,4
26,4,3457,4
26,5,1498,4
26,5,1284,4
26,2,2167,4
26,5,1483,4
26,4,2710,4
26,5,2706,4
26,6,1343,4
26,5,2326,4
26,6,2175,4
26,6,1487,4
26,3,2079,4
26,6,2383,4
26,6,1974,4
26,5,1455,4
26,4,3671,4
26,4,2927,4
26,4,2631,4
26,6,1542,4
26,5,1495,4
26,5,2443,4
26,5,1501,4
26,5,2086,4
26,6,1215,4
26,6,1199,4
26,6,1248,4
26,4,1583,4
26,5,2495,4
26,7,2559,4
26,3,3006,4
26,5,2871,4
26,4,4472,4
26,3,1902,4
26,2,2748,4
26,5,2111,4
26,3,2638,4
26,4,3007,4
26,4,1951,4
26,2,2015,4
26,4,1632,4
26,2,1854,4
26,2,2007,4
26,3,1616,4
26,2,1286,4
26,2,2126,4
26,4,1543,4
26,3,4227,4
26,4,3982,4
26,5,3998,4
26,2,1390,4
26,2,1679,4
26,5,2943,4
26,4,2967,4
26,3,1422,4
26,2,1975,4
26,2,3654,4
26,2,1166,4
26,4,1859,4
26,4,1159,4
26,2,1271,4
26,4,2073,4
27,2,21745,4
27,1,2192,4
27,7,3379,4
27,7,1676,4
27,1,1437,4
27,1,1519,4
27,1,2580,4
27,7,1830,4
27,1,1186,4
27,1,2251,4
27,1,2826,4
27,4,2333,4
27,1,2270,4
27,7,1897,4
27,1,1157,4
27,1,1629,4
27,1,2037,4
27,7,1929,4
27,1,1777,4
27,1,1767,4
27,7,2253,4
27,1,2456,4
27,7,1935,4
27,1,1668,4
27,7,1770,4
27,1,2507,4
27,7,1757,4
27,7,1509,4
27,1,1368,4
27,1,2030,4
27,7,28429,4
27,1,2554,4
27,7,1336,4
27,7,958,4
27,1,1893,4
27,7,1932,4
27,7,1506,4
27,1,2115,4
27,7,1450,4
27,1,1435,4
27,7,2125,4
27,7,1864,4
27,1,2330,4
27,7,1949,4
27,1,5001,4
27,7,2025,4
27,7,3428,4
27,1,2038,4
27,7,1930,4
27,1,1633,4
27,1,1833,4
27,1,2295,4
27,7,1669,4
27,4,2052,4
27,1,1860,4
27,1,1889,4
27,6,1754,4
27,1,1805,4
27,6,1609,4
27,2,1834,4
27,7,2308,4
27,7,18444,4
27,7,1509,4
27,7,1255,4
27,7,1256,4
27,7,1925,4
27,1,1358,4
27,1,1349,4
27,7,1325,4
27,1,1348,4
27,1,779,4
27,1,1329,4
27,1,1398,4
27,7,1248,4
27,1,1224,4
27,1,1606,4
27,1,901,4
27,1,1491,4
27,7,1058,4
27,7,1643,4
27,1,1090,4
27,7,964,4
27,7,1526,4
27,7,1312,4
27,7,916,4
27,1,862,4
27,1,859,4
27,7,1053,4
27,7,1001,4
27,7,1259,4
27,7,1029,4
27,1,1403,4
28,4,8248,4
28,7,3237,4
28,2,2237,4
28,1,1989,4
28,2,1437,4
28,2,2008,4
28,2,2147,4
28,1,1943,4
28,2,1957,4
28,2,1813,4
28,2,2292,4
28,7,3894,4
28,2,2607,4
28,1,2622,4
28,1,1478,4
28,2,2095,4
28,4,2867,4
28,2,2168,4
28,6,2622,4
28,2,2876,4
28,7,3749,4
28,3,2518,4
28,2,1653,4
28,3,4142,4
28,4,2198,4
28,2,1462,4
28,2,2039,4
28,5,2818,4
28,2,2502,4
28,2,2782,4
28,1,15366,4
28,2,2448,4
28,3,2381,4
28,6,2267,4
28,5,2723,4
28,2,2149,4
28,7,2668,4
28,3,2965,4
28,6,2173,4
28,7,2045,4
28,6,2592,4
28,6,1786,4
28,2,2805,4
28,5,3287,4
28,6,2014,4
28,6,1454,4
28,2,2021,4
28,3,2214,4
28,6,2566,4
28,2,2190,4
28,6,2406,4
28,1,2750,4
28,3,2789,4
28,4,2661,4
28,3,2837,4
28,2,3159,4
28,6,2677,4
28,3,2909,4
28,2,2365,4
28,3,2629,4
28,1,2861,4
28,5,19335,4
28,4,3423,4
28,6,1742,4
28,2,2781,4
28,2,1806,4
28,3,2022,4
28,2,1950,4
28,3,1807,4
28,1,1773,4
28,2,1510,4
28,1,1814,4
28,3,1910,4
28,4,2621,4
28,3,1901,4
28,1,1637,4
28,4,2933,4
28,5,2653,4
28,3,2845,4
28,2,1805,4
28,6,2517,4
28,2,1389,4
28,7,2133,4
28,3,2502,4
28,4,2253,4
28,1,1709,4
28,2,1486,4
28,2,1614,4
28,7,2413,4
28,6,1941,4
28,1,1901,4
28,1,1211,4
29,4,6352,4
29,6,1715,4
29,1,3862,4
29,2,17,4
29,2,2035,4
29,1,1912,4
29,5,2399,4
29,1,1753,4
29,1,1435,4
29,4,2259,4
29,1,2989,4
29,7,2430,4
29,3,2031,4
29,1,1390,4
29,4,1792,4
29,5,3799,4
29,1,2401,4
29,3,2686,4
29,3,1583,4
29,1,1254,4
29,3,859,4
29,1,687,4
29,1,1069,4
29,3,1777,4
29,2,1638,4
29,1,1999,4
29,4,3321,4
29,4,1646,4
29,1,2774,4
29,7,2934,4
29,7,1879,4
29,1,2173,4
29,1,1493,4
29,6,1950,4
29,5,1830,4
29,1,1966,4
29,1,1399,4
29,5,1217,4
29,1,1662,4
29,1,905,4
29,1,830,4
29,1,2127,4
29,6,1838,4
29,1,1975,4
29,1,512,4
29,1,880,4
29,3,1455,4
29,4,761,4
29,1,558,4
29,2,86,4
29,1,2153,4
29,4,1646,4
29,5,1567,4
29,2,747,4
29,1,2262,4
29,1,749,4
29,1,910,4
29,2,1315,4
29,5,1882,4
29,1,1598,4
29,1,1601,4
29,5,2757,4
29,4,2209,4
29,7,3662,4
29,1,1094,4
29,6,1494,4
29,2,1596,4
29,1,1596,4
29,1,902,4
29,1,1158,4
29,1,750,4
29,1,4825,4
29,1,1890,4
29,7,1007,4
29,2,1411,4
29,1,1262,4
29,2,1662,4
29,1,1143,4
29,2,806,4
29,6,337,4
29,2,1271,4
29,1,753,4
29,1,584,4
29,5,1198,4
29,1,903,4
29,6,759,4
29,2,542,4
29,1,578,4
29,4,1479,4
29,5,1310,4
29,2,582,4
29,1,454,4
30,5,4270,4
30,5,1884,4
30,5,937,4
30,3,914,4
30,4,666,4
30,6,315,4
30,5,404,4
30,4,644,4
30,3,663,4
30,5,2421,4
30,6,804,4
30,3,751,4
30,5,708,4
30,6,793,4
30,2,2065,4
30,1,2394,4
30,1,1652,4
30,1,814,4
30,2,755,4
30,5,565,4
30,3,988,4
30,4,724,4
30,5,700,4
30,6,760,4
30,3,958,4
30,4,674,4
30,5,855,4
30,4,668,4
30,2,694,4
30,6,1073,4
30,4,8586,4
30,3,1579,4
30,4,535,4
30,2,627,4
30,5,609,4
30,2,695,4
30,3,1956,4
30,4,682,4
30,5,705,4
30,1,778,4
30,5,1074,4
30,6,763,4
30,6,638,4
30,5,670,4
30,7,667,4
30,7,1184,4
30,6,624,4
30,3,478,4
30,5,458,4
30,6,494,4
30,7,433,4
30,4,815,4
30,5,505,4
30,7,640,4
30,3,475,4
30,7,683,4
30,7,558,4
30,6,645,4
30,5,633,4
30,7,554,4
30,1,2366,4
30,4,3015,4
30,4,888,4
30,3,613,4
30,4,285,4
30,5,238,4
30,2,579,4
30,5,264,4
30,4,243,4
30,5,291,4
30,6,317,4
30,3,740,4
30,4,279,4
30,6,556,4
30,7,308,4
30,5,333,4
30,3,352,4
30,4,530,4
30,6,610,4
30,6,343,4
30,4,550,4
30,3,617,4
30,4,269,4
30,5,251,4
30,7,578,4
30,3,315,4
30,5,353,4
30,4,482,4
30,3,389,4
30,5,736,4
30,6,301,4
30,3,324,4
31,2,4158,4
31,4,2416,4
31,2,1839,4
31,5,2215,4
31,1,1311,4
31,2,1951,4
31,2,1910,4
31,2,1816,4
31,1,1312,4
31,1,1495,4
31,1,1799,4
31,2,2207,4
31,4,1896,4
31,1,1749,4
31,1,1304,4
31,1,1711,4
31,1,1071,4
31,4,2065,4
31,5,1616,4
31,1,1031,4
31,7,2775,4
31,3,2238,4
31,1,1183,4
31,2,1496,4
31,2,1655,4
31,1,1063,4
31,6,1392,4
31,6,1135,4
31,1,975,4
31,2,1553,4
31,1,14274,4
31,1,3216,4
31,3,1567,4
31,6,2983,4
31,3,8903,4
31,1,1156,4
31,2,3096,4
31,2,1726,4
31,6,1944,4
31,5,2031,4
31,2,2519,4
31,3,1830,4
31,3,2145,4
31,2,1357,4
31,5,3247,4
31,4,2279,4
31,2,1519,4
31,5,2088,4
31,4,1999,4
31,3,2109,4
31,6,2128,4
31,2,1719,4
31,2,1320,4
31,2,943,4
31,3,1366,4
31,2,1455,4
31,4,1673,4
31,4,1662,4
31,4,1320,4
31,4,1359,4
31,1,1358,4
31,1,9392,4
31,7,2627,4
31,7,1215,4
31,1,1031,4
31,2,1096,4
31,1,992,4
31,2,1151,4
31,1,1558,4
31,1,903,4
31,1,879,4
31,1,790,4
31,1,1047,4
31,1,1512,4
31,3,1383,4
31,1,967,4
31,2,1336,4
31,6,1830,4
31,1,1951,4
31,4,1791,4
31,1,1625,4
31,1,782,4
31,7,1671,4
31,2,1414,4
31,1,1496,4
31,1,1681,4
31,1,754,4
31,2,1128,4
31,4,1528,4
31,6,1572,4
31,2,2015,4
31,4,1952,4
32,4,3032,4
32,7,2031,4
32,5,1810,4
32,5,1500,4
32,1,1838,4
32,1,1243,4
32,4,2522,4
32,3,1723,4
32,1,989,4
32,1,1132,4
32,1,1351,4
32,3,1222,4
32,1,1087,4
32,3,1591,4
32,1,1011,4
32,1,1527,4
32,1,1085,4
32,3,1561,4
32,4,1687,4
32,1,880,4
32,6,1335,4
32,4,1759,4
32,1,1119,4
32,3,1460,4
32,3,1676,4
32,1,1160,4
32,4,1796,4
32,5,1813,4
32,1,1196,4
32,1,1181,4
32,1,3320,4
32,1,2420,4
32,3,1960,4
32,6,1522,4
32,6,1037,4
32,7,1445,4
32,7,1776,4
32,3,1663,4
32,4,1712,4
32,7,1635,4
32,7,944,4
32,7,873,4
32,4,1449,4
32,7,1000,4
32,7,791,4
32,7,774,4
32,7,853,4
32,7,743,4
32,7,764,4
32,4,1081,4
32,7,1106,4
32,4,1972,4
32,3,2230,4
32,7,1732,4
32,4,1140,4
32,4,1198,4
32,7,1085,4
32,3,1236,4
32,4,2395,4
32,7,1226,4
32,4,2223,4
32,1,2751,4
32,6,4250,4
32,7,1156,4
32,3,1209,4
32,3,1241,4
32,1,1560,4
32,1,1297,4
32,5,2194,4
32,1,1015,4
32,1,861,4
32,1,758,4
32,1,807,4
32,3,1528,4
32,1,938,4
32,3,1037,4
32,1,1154,4
32,1,951,4
32,1,726,4
32,3,1475,4
32,5,2364,4
32,1,814,4
32,7,1524,4
32,7,1453,4
32,1,767,4
32,3,1324,4
32,5,1211,4
32,1,1014,4
32,6,2283,4
32,6,1447,4
32,1,1301,4
32,1,830,4
33,4,14868,4
33,6,3922,4
33,4,3989,4
33,7,4468,4
33,1,2177,4
33,1,2626,4
33,4,3205,4
33,4,3001,4
33,7,2856,4
33,1,2456,4
33,1,2374,4
33,7,2711,4
33,4,3132,4
33,4,2539,4
33,1,2430,4
33,1,2022,4
33,1,1988,4
33,4,3114,4
33,1,1700,4
33,1,1533,4
33,7,2783,4
33,4,2638,4
33,1,1707,4
33,1,1848,4
33,1,1660,4
33,1,2798,4
33,1,2759,4
33,7,2497,4
33,1,2710,4
33,7,3023,4
33,1,8847,4
33,1,2804,4
33,7,1780,4
33,7,1226,4
33,7,1348,4
33,7,1661,4
33,7,1527,4
33,7,1765,4
33,7,1325,4
33,7,1131,4
33,7,2090,4
33,7,1564,4
33,7,1542,4
33,7,1118,4
33,7,1201,4
33,7,1179,4
33,7,1558,4
33,7,1086,4
33,7,1632,4
33,7,1131,4
33,7,1033,4
33,1,3130,4
33,4,2248,4
33,7,1569,4
33,7,977,4
33,7,903,4
33,7,1070,4
33,1,2434,4
33,7,2124,4
33,7,1371,4
33,1,2022,4
33,7,14939,4
33,7,1952,4
33,5,2191,4
33,1,1805,4
33,5,1888,4
33,5,1611,4
33,1,1856,4
33,4,1849,4
33,7,1766,4
33,7,1417,4
33,1,1730,4
33,1,1393,4
33,7,1707,4
33,1,1417,4
33,7,1517,4
33,7,1243,4
33,1,1587,4
33,1,1560,4
33,7,1587,4
33,1,1414,4
33,1,1130,4
33,7,1807,4
33,7,2202,4
33,1,1571,4
33,1,1181,4
33,1,842,4
33,7,1821,4
33,5,2486,4
33,7,1396,4
33,1,1757,4
33,7,2195,4
34,3,10097,4
34,7,3127,4
34,1,2150,4
34,1,2911,4
34,1,2034,4
34,1,3324,4
34,1,1765,4
34,1,1596,4
34,1,1625,4
34,1,1997,4
34,2,2270,4
34,1,1885,4
34,6,2081,4
34,1,2200,4
34,1,1541,4
34,1,1517,4
34,1,1376,4
34,2,1960,4
34,1,1576,4
34,1,1284,4
34,3,2465,4
34,4,2171,4
34,1,1564,4
34,1,1499,4
34,1,1948,4
34,1,1635,4
34,5,2484,4
34,1,1162,4
34,7,2669,4
34,1,2272,4
34,1,37513,4
34,5,2707,4
34,6,3498,4
34,1,2495,4
34,6,2941,4
34,6,2342,4
34,6,1828,4
34,6,1161,4
34,6,2997,4
34,7,2659,4
34,5,2573,4
34,7,1765,4
34,7,2241,4
34,7,1992,4
34,7,2608,4
34,7,1046,4
34,6,2161,4
34,7,2935,4
34,6,2451,4
34,5,2515,4
34,7,1544,4
34,4,2624,4
34,4,3059,4
34,6,1846,4
34,6,1790,4
34,7,1664,4
34,7,1660,4
34,4,1736,4
34,4,1539,4
34,6,2047,4
34,7,2618,4
34,1,32778,4
34,4,2591,4
34,4,2032,4
34,1,1521,4
34,1,1631,4
34,1,1373,4
34,1,1385,4
34,1,1592,4
34,1,1273,4
34,1,1172,4
34,1,1300,4
34,1,1398,4
34,2,1471,4
34,4,1986,4
34,1,1169,4
34,1,1219,4
34,4,1393,4
34,1,1767,4
34,1,1482,4
34,1,1605,4
34,1,1104,4
34,5,1686,4
34,4,1645,4
34,3,1425,4
34,1,1442,4
34,1,1367,4
34,3,1974,4
34,6,1902,4
34,5,1637,4
34,1,1312,4
34,1,2575,4
35,5,5763,4
35,5,1426,4
35,3,1982,4
35,7,1775,4
35,5,1567,4
35,5,1590,4
35,2,1787,4
35,2,1553,4
35,1,1702,4
35,1,1570,4
35,1,1633,4
35,4,1756,4
